"regionID","regionName"
9052140,Hokendauqua
9052141,Holden Beach
9052142,Holladay
9052143,Holland Township
9052144,Holland Patent
9052145,Hollins
9052146,Holly Hill
9052147,Holly Springs
9052148,Holly Springs
9052149,Holmes Beach
9052150,Homeacre
9052151,Homer Glen
9052152,Homewood
9052153,Honey Brook
9052154,Hooksett
9052155,Hooper
9052156,Hoover
9052157,Hopedale
9052158,Hopewell Township
9052159,Hopkinton
9052160,Hopkinton
9052161,Hopkinton
9052162,Horizon City
9052163,Horseshoe Bay
9052164,Hot Springs
9052165,Houlton
9052166,Howard
9052167,Howards Grove
9052168,Howland Center
9052169,Huber Heights
9052170,Hudson
9052171,Hudson
9052172,Hueytown
9052173,Hunters Creek
9052174,Huntertown
9052175,Huron Charter Township
9052176,Hybla Valley
9052177,Idyllwild-Pine Cove
9052178,Idylwood
9052179,Independence charter Township
9052180,Indian Harbour Beach
9052181,Indian Hill
9052182,Inglewood-Finn Hill
9052183,Inniswold
9052184,Interlachen
9052185,Inverness Highlands South
9052186,Iona
9052187,Iowa Colony
9052188,Ipswich
9052189,Irondale
9052190,Irondequoit
9052191,Irwindale
9052192,Isla Vista
9052193,Ives Estates
9052194,Jaffrey
9052195,Jan Phyl Village
9052196,Janesville
9052197,Jasmine Estates
9052198,Jay
9052199,Jefferson
9052200,Jefferson
9052201,Jefferson Hills
9052202,Jeffersontown
9052203,Jennings
9052204,Jericho
9052205,Jersey Village
9052206,Johns Creek
9052207,Johnsburg
9052208,Johnson
9052209,Johnson Lane
9052210,Jollyville
9052211,Joppatowne
9052212,Juno Beach
9052213,Kaanapali
9052214,Oshtemo Township
9052215,Kalaoa
9052216,Kathleen
9052217,Kearns
9052218,Ken Caryl
9052219,Kendale Lakes
9052220,Kendall
9052221,Kendall West
9052222,Kenilworth
9052223,Kenmore
9052224,Kennebunk
9052225,Kennebunkport
9052226,Kentwood
9052227,Kenwood
9052228,Kerhonkson
9052229,Kettering
9052230,Kettering
9052231,Keystone
9052232,Keystone
9052233,Keystone
9052234,Kiawah Island
9052235,Kildeer
9052236,Killingly
9052237,Kings Point
9052238,Kings Point
9052239,Kingsland
9052240,Kingston
9052241,Kingston Springs
9052242,Kingsville
9052243,Kingwood
9052244,Kinnelon
9052245,Kirkwood
9052246,Kirtland
9052247,Kittery
9052248,Knik-Fairview
9052249,Kongiganak
9052250,Kronenwetter
9052251,La Riviera
9052252,Lacey Township
9052253,Lackawanna
9052254,Lackland AFB
9052255,Lacombe
9052256,Ladue
9052257,Lago Vista
9052258,Laguna Beach
9052259,Laguna Woods
9052260,Lake Arbor
9052261,Lake Butler
9052262,Lake Carmel
9052263,Rocky Top
9052264,Lake Delton
9052265,Lake Hart
9052266,Lake Lorraine
9052267,Lake Magdalene
9052268,Lake Meade
9052269,Lake Monticello
9052270,Lake of the Pines
9052271,Lake Ridge
9052272,Lake Ronkonkoma
9052273,Lake Shore
9052274,Lake Wylie
9052275,Lakehills
9052276,Lakeland
9052277,Lakeland Highlands
9052278,Lakeland North
9052279,Lakemoor
9052280,Lakemore
9052281,Lakeside
9052282,Lakeside
9052283,Lakeway
9052284,Lakewood
9052285,Lakewood Park
9052286,Lakewood Township
9052287,Lancaster
9052288,Landen
9052289,Lanesboro
9052290,Seabrook
9052291,Lansdowne
9052292,Lantana
9052293,Largo
9052294,Lauderdale Lakes
9052295,Lauderdale-by-the-Sea
9052296,Lauderhill
9052297,Laurel
9052298,Laurel
9052299,Laurel Hollow
9052300,Laureldale
9052301,Lavon
9052302,Lawnton
9052303,Lawrence
9052304,Lawrence Township
9052305,Lawson Heights
9052306,Lawton
9052307,Le Claire
9052308,Leacock-Leola-Bareville
9052309,Lebanon Township
9052310,Lee
9052311,Leipsic
9052312,Leisure City
9052313,Lely Resort
9052314,Lenox
9052315,Leoni Township
9052316,Lexington
9052317,Liberty
9052318,Liberty Hill
9052319,Lighthouse Point
9052320,Lima
9052321,Lincoln
9052322,Lincoln
9052323,Lincoln
9052324,Lincoln Village
9052325,Lincolnia
9052326,Linda
9052327,Lindenhurst
9052328,Lindenwold
9052329,Linganore-Bartonsville
9052330,Linglestown
9052331,Lino Lakes
9052332,Lionville
9052333,Litchfield
9052334,Little Egg Harbor Township
9052335,Littleton
9052336,Live Oak
9052337,Live Oak
9052338,Livonia
9052339,Lochearn
9052340,Lockhart
9052341,Locust
9052342,Logan Township
9052343,Londonderry
9052344,Lone Tree
9052345,Long Beach Township
9052346,Long Hill
9052347,Long Neck
9052348,Lordstown
9052349,Lorena
9052350,Los Altos Hills
9052351,Loughman
9052352,Lowell charter Township
9052353,Lower Allen
9052354,Lower Burrell
9052355,Lower Grand Lagoon
9052356,Lower Township
9052357,Lucas
9052358,Lucas Valley-Marinwood
9052359,Ludlow
9052360,Lunenburg
9052361,Lyndhurst
9052362,Lyndon
9052363,Lyndon
9052364,Lyon Charter Township
9052365,Madawaska
9052366,Madeira
9052367,Madeira Beach
9052368,Madison
9052369,Madisonville
9052370,Mahtomedi
9052371,Makakilo
9052372,Maltby
9052373,Malvern
9052374,Manassas Park
9052375,Manchester
9052376,Manchester
9052377,Manchester
9052378,Manchester Township
9052379,Mango
9052380,Manor
9052381,Mansfield
9052382,Mansfield
9052383,Mantua
9052384,Manvel
9052385,Manzanita
9052386,Maple Glen
9052387,Maple Grove
9052388,Mapleton
9052389,Maplewood
9052390,Maplewood
9052391,Margate
9052392,Mariemont
9052393,Marine Corps Base Hawaii
9052394,Marion
9052395,Markham
9052396,Marshfield
9052397,Martha Lake
9052398,Martinez
9052399,Marvin
9052400,Maryland City
9052401,Massanutten
9052402,Matoaca
9052403,Mattydale
9052404,Mayer
9052405,Mayfield
9052406,Mayfield Heights
9052407,McCandless
9052408,McGovern
9052409,McMurray
9052410,Meadow Woods
9052411,Meadville
9052412,Medfield
9052413,Medina
9052414,Medina
9052415,Medley
9052416,Mehlville
9052417,Melbourne Beach
9052418,Menands
9052419,Mendota Heights
9052420,Meredith
9052421,Meridian
9052422,Meridian charter Township
9052423,Merriam
9052424,Mettawa
9052425,Miami Gardens
9052426,Miami Lakes
9052427,Miami Shores
9052428,Miami Springs
9052429,Middle Township
9052430,Middleburg Heights
9052431,Middlebury
9052432,Middletown
9052433,Middletown
9052434,Midway
9052435,Midwest City
9052436,Milford
9052437,Milford Mill
9052438,Milford Charter Township
9052439,Mill Creek
9052440,Millbrook
9052441,Millcreek
9052442,Millerton
9052443,Mills River
9052444,Millstadt
9052445,Millstone
9052446,Milton
9052447,Milton
9052448,Milwaukie
9052449,Minnetrista
9052450,Minoa
9052451,Mint Hill
9052452,Miramar
9052453,Miramar Beach
9052454,Mirrormont
9052455,Mission Bay
9052456,Mission Bend
9052457,Mitchellville
9052458,Moapa Valley
9052459,Monitor charter Township
9052460,Monmouth
9052461,Monroe Charter Township
9052462,Monroe Township
9052463,Monrovia
9052464,Montclair
9052465,Monteagle
9052466,Montebello
9052467,Montecito
9052468,Montgomery
9052469,Montgomery
9052470,Montrose
9052471,Montrose-Ghent
9052472,Moody
9052473,Moon
9052474,Moore
9052475,Moraine
9052476,Moreland Hills
9052477,Morris Township
9052478,Morristown
9052479,Moss Bluff
9052480,Mounds View
9052481,Mount Carmel
9052482,Mount Cobb
9052483,Mount Healthy
9052484,Mount Lebanon
9052485,Mount Morris Township
9052486,Mount Olive Township
9052487,Mount Pleasant
9052488,Mount Plymouth
9052489,Mount Repose
9052490,Mount Wolf
9052491,Mountain Brook
9052492,Mountain Park
9052493,Mulino
9052494,Munhall
9052495,Murphy
9052496,Murphy
9052497,Murray
9052498,Muskegon charter Township
9052499,Myers Corner
9052500,Myrtle Grove
9052501,Nanakuli
9052502,Napili-Honokowai
9052503,Naranja
9052504,Nedrow
9052505,Neptune Township
9052506,Nether Providence Township
9052507,New Brighton
9052508,New Britain
9052509,New Carrollton
9052510,New Cassel
9052511,New Franklin
9052512,New Hanover Township
9052513,New Hope
9052514,New Hope
9052515,New Milford
9052516,New Port Richey East
9052517,New Salem Borough
9052518,Newmarket
9052519,Newport
9052520,Newport
9052521,Newton
9052522,Newtown
9052523,Newtown Grant
9052524,Niskayuna
9052525,Nixon
9052526,Nolensville
9052527,Normandy
9052528,Norridge
9052529,Norridgewock
9052530,North Bay Shore
9052531,North Bay Village
9052532,North Bellmore
9052533,North Berwick
9052534,North Bethesda
9052535,North Brookfield
9052536,North Canton
9052537,North Creek
9052538,North Decatur
9052539,North Druid Hills
9052540,North Haledon
9052541,North Hanover Township
9052542,North Kansas City
9052543,North Kensington
9052544,North Lauderdale
9052545,North Laurel
9052546,North Massapequa
9052547,North Miami
9052548,North Naples
9052549,North New Hyde Park
9052550,North Ogden
9052551,North Plainfield
9052552,North Potomac
9052553,North Redington Beach
9052554,North Sarasota
9052555,North Sea
9052556,North Springfield
9052557,North Saint Paul
9052558,North Star
9052559,North Syracuse
9052560,North Topsail Beach
9052561,North Tustin
9052562,North Washington
9052563,North Weeki Wachee
9052564,Northborough
9052565,Northfield
9052566,Northfield
9052567,Northgate
9052568,Northglenn
9052569,Northlake
9052570,Northville
9052571,Northwest Harborcreek
9052572,Norton
9052573,Norton Shores
9052574,Norway
9052575,Norwood
9052576,O'Hara Township
9052577,Oak Grove
9052578,Oak Hill
9052579,Oak Ridge
9052580,Oak Ridge
9052581,Oakboro
9052582,Oakbrook Terrace
9052583,Oakdale
9052584,Oakland
9052585,Oakland charter Township
9052586,Oakland Park
9052587,Oakville
9052588,Oakwood
9052589,Oatfield
9052590,Ocean Pines
9052591,Ocean Township
9052592,Oildale
9052593,Okaloosa Island
9052594,Old Bridge Township
9052595,Old Jefferson
9052596,Old Tappan
9052597,Olivehurst
9052598,Olivette
9052599,Ontario
9052600,Orange
9052601,Orange Cove
9052602,Orange Lake
9052603,Orangetree
9052604,Orcutt
9052605,Ore City
9052606,Orion charter Township
9052607,Orleans
9052608,Oro Valley
9052609,Orono
9052610,Orono
9052611,Oronoco
9052612,Oronoko charter Township
9052613,Oscoda Township
9052614,Otego
9052615,Otsego
9052616,Overland
9052617,Oxford
9052618,Oxford
9052619,Oxford
9052620,Oxford Charter Township
9052621,Oxon Hill-Glassmanor
9052622,Pace
9052623,Paddock Lake
9052624,Paine Field-Lake Stickney
9052625,Palm Beach Gardens
9052626,Palm Beach Shores
9052627,Palm River-Clair Mel
9052628,Palm Springs
9052629,Palm Valley
9052630,Palmer
9052631,Palmer Heights
9052632,Palmetto Bay
9052633,Palmetto Estates
9052634,Pana
9052635,Panthersville
9052636,Paradise
9052637,Paradise
9052638,Park City
9052639,Park Forest Village
9052640,Parkland
9052641,Parkland
9052642,Parkville
9052643,Parkville
9052644,Parkwood
9052645,Parma
9052646,Parma Heights
9052647,Parole
9052648,Patterson
9052649,Paxtonia
9052650,Peach Lake
9052651,Pearl
9052652,Pecan Grove
9052653,Pemberton Township
9052654,Penn Hills
9052655,Penn Wynne
9052656,Penndel
9052657,Pennington Gap
9052658,Pennsville Township
9052659,Pensacola Beach
9052660,Pepper Pike
9052661,Pepperell
9052662,Perdido Key
9052663,Perry Heights
9052664,Petal
9052665,Peterborough
9052666,Village of Pewaukee
9052667,Picnic Point-North Lynnwood
9052668,Pierre Part
9052669,Pike Creek
9052670,Pilesgrove
9052671,Pine Hills
9052672,Pine Mountain Club
9052673,Pine Ridge
9052674,Pinecrest
9052675,Pinetop-Lakeside
9052676,Piney Point Village
9052677,Pittsfield
9052678,Pittsfield Charter Township
9052679,Pittsgrove Township
9052680,Plain City
9052681,Plainfield charter Township
9052682,Plantation
9052683,Plattekill
9052684,Pleasant Hill
9052685,Pleasant Hills
9052686,Pleasant View
9052687,Pleasanton
9052688,Plum
9052689,Plumsted Township
9052690,Plymouth
9052691,Plymouth
9052692,Plymouth Charter Township
9052693,Pocono Pines
9052694,Poinciana
9052695,Point MacKenzie
9052696,Point Pleasant
9052697,Poland
9052698,Ponchatoula
9052699,Port Dickinson
9052700,Port Isabel
9052701,Port Royal
9052702,Port Salerno
9052703,Port Saint John
9052704,Port Wentworth
9052705,Portage
9052706,Portage Lakes
9052707,Portage charter Township
9052708,Porterdale
9052709,Portland
9052710,Potomac Falls
9052711,Pottsgrove
9052712,Powdersville
9052713,Prague
9052714,Prairie Village
9052715,Princeton
9052716,Princeville
9052717,Progress
9052718,Prunedale
9052719,Puako
9052720,Pueblo West
9052721,Pupukea
9052722,Putnam Lake
9052723,Pylesville
9052724,Queensbury
9052725,Rainbow
9052726,Ramsey
9052727,Rancho Calaveras
9052728,Rancho Murieta
9052729,Rancho San Diego
9052730,Ravena
9052731,Raytown
9052732,Reading
9052733,Red Bank
9052734,Red Bank
9052735,Red Oaks Mill
9052736,Redland
9052737,Redstone Arsenal
9052738,Reedsville
9052739,Reidville
9052740,Renovo
9052741,Richfield
9052742,Richlands
9052743,Richmond
9052744,Richmond Heights
9052745,Richmond Heights
9052746,Richmond West
9052747,Ridge Manor
9052748,Ridge Spring
9052749,Riva
9052750,River Ridge
9052751,River Vale
9052752,Riverdale
9052753,Riverside
9052754,Riverview
9052755,Riverwoods
9052756,Riviera Beach
9052757,Robbinsdale
9052758,Robbinsville
9052759,Robinson
9052760,Rochester Hills
9052761,Rockaway Township
9052762,Rockfish
9052763,Town of Rockingham
9052764,Rockwell
9052765,Roeland Park
9052766,Rosaryville
9052767,Roscommon Township
9052768,Rose Hill
9052769,Rose Hill
9052770,Roselawn
9052771,Rosemont
9052772,Rosemont
9052773,Roseville
9052774,Ross Township
9052775,Rossmoor
9052776,Rossville
9052777,Rotonda West
9052778,Rotterdam
9052779,Round Lake
9052780,Round Lake Beach
9052781,Rowley
9052782,Roxborough Park
9052783,Roxbury Township
9052784,Royal Palm Beach
9052785,Royalton
9052786,Rumford
9052787,Ruskin
9052788,Rutherford
9052789,Rutland
9052790,Saginaw
9052791,Saginaw Charter Township
9052792,Salisbury
9052793,Salisbury
9052794,Salmon Creek
9052795,Salunga-Landisville
9052796,Samoset
9052797,San Carlos Park
9052798,San Tan Valley
9052799,Sanatoga
9052800,Sandalfoot Cove
9052801,Sandusky South
9052802,Sandwich
9052803,Sandy Springs
9052804,Sandyston
9052805,Sanford
9052806,Sanger
9052807,Sans Souci
9052808,Sarasota Springs
9052809,Saratoga Springs
9052810,Savage
9052811,Saxapahaw
9052812,Scarborough
9052813,Schlusser
9052814,Schofield Barracks
9052815,Sciotodale
9052816,Scituate
9052817,Scotchtown
9052818,Scotia
9052819,Scott Township
9052820,Searingtown
9052821,SeaTac
9052822,Security-Widefield
9052823,Seven Hills
9052824,Seven Lakes
9052825,Seven Oaks
9052826,Seville
9052827,Shady Hills
9052828,Shaker Heights
9052829,Shanor-Northvue
9052830,Sharon
9052831,Sharonville
9052832,Shelby charter Township
9052833,Shenandoah
9052834,Sherman
9052835,Sherrelwood
9052836,Sherrill
9052837,Shillington
9052838,Shiloh
9052839,Shiloh
9052840,Shiremanstown
9052841,Shirley
9052842,Shoreline
9052843,Shoreview
9052844,Shorewood
9052845,Shorewood
9052846,Shorewood
9052847,Short Pump
9052848,Sienna Plantation
9052849,Siesta Key
9052850,Signal Hill
9052851,Silver Springs Shores
9052852,Simsbury
9052853,Sinking Spring
9052854,Skidaway Island
9052855,Skowhegan
9052856,Sky Lake
9052857,Skyline View
9052858,Sleepy Hollow
9052859,Sleepy Hollow
9052860,Smiths Station
9052861,Snyder
9052862,Socastee
9052863,Socorro
9052864,Solvay
9052865,South Barrington
9052866,South Bradenton
9052867,South Brunswick Township
9052868,South Charleston
9052869,South Euclid
9052870,South Farmingdale
9052871,South Hill
9052872,South Hill
9052873,South Huntington
9052874,South Kensington
9052875,South Kingstown
9052876,South Laurel
9052877,South Miami
9052878,South Miami Heights
9052879,South Park Township
9052880,South Pittsburg
9052881,South Russell
9052882,South Salt Lake
9052883,Snyderville
9052884,South Valley
9052885,South Valley Stream
9052886,South Venice
9052887,South Weber
9052888,South Whittier
9052889,Southampton Township
9052890,Southbridge
9052891,Southchase
9052892,Southern Shops
9052893,Spackenkill
9052894,Spanish Lake
9052895,Spanish Springs
9052896,Speedway
9052897,Spencer
9052898,Spokane Valley
9052899,Spring Arbor Township
9052900,Spring Hill
9052901,Spring Lake Park
9052902,Spring Valley
9052903,Springdale
9052904,Springdale
9052905,Springfield Township
9052906,Springfield
9052907,Spry
9052908,Saint Andrews
9052909,Saint Augustine Beach
9052910,Saint Augustine Shores
9052911,Saint Charles
9052912,Saint Francis
9052913,Saint Francisville
9052914,Saint Hedwig
9052915,Saint Henry
9052916,Saint John
9052917,Saint Johnsbury
9052918,Saint Joseph
9052919,Saint Lawrence
9052920,Saint Louis Park
9052921,Saint Matthews
9052922,Saint Pete Beach
9052923,Stafford Township
9052924,Stagecoach
9052925,Stallings
9052926,Stansbury Park
9052927,Starr
9052928,Stockertown
9052929,Stonington
9052930,Stonybrook
9052931,Sturbridge
9052932,Suamico
9052933,Sugar Hill
9052934,Sugarmill Woods
9052935,Summerfield
9052936,Summerlin South
9052937,Summit Township
9052938,Sun City Center
9052939,Sun Lakes
9052940,Sunny Isles Beach
9052941,Sunnyside
9052942,Sunrise
9052943,Sunrise Manor
9052944,Sunset
9052945,Sunset Beach
9052946,Sunset Hills
9052947,Superior
9052948,Surf City
9052949,Surfside
9052950,Surfside Beach
9052951,Susquehanna Trails
9052952,Swansea
9052953,Swanton
9052954,Swissvale
9052955,Tabernacle
9052956,Tamalpais-Homestead Valley
9052957,Tamarac
9052958,Tamiami
9052959,Tanque Verde
9052960,Tarrant
9052961,Taylor Mill
9052962,Taylorsville
9052963,Teays Valley
9052964,Tega Cay
9052965,Temple Terrace
9052966,Tequesta
9052967,Terrytown
9052968,Terryville
9052969,Tewksbury
9052970,Texas charter Township
9052971,The Crossings
9052972,The Hammocks
9052973,The Meadows
9052974,The Pinery
9052975,The Villages
9052976,The Woodlands
9052977,Thomas Township
9052978,Thompsonville
9052979,Thornton
9052980,Three Lakes
9052981,Three Lakes
9052982,Three Oaks
9052983,Three Rivers
9052984,Thurmont
9052985,Tigard
9052986,Tillmans Corner
9052987,Timberlake
9052988,Timberwood Park
9052989,Tinicum Township
9052990,Tinton Falls
9052991,Tisbury
9052992,Tittabawassee Township
9052993,Tiverton
9052994,Tonawanda
9052995,Topsfield
9052996,Topsham
9052997,Torrey
9052998,Town 'n' Country
9052999,Town and Country
9053000,Townsend
9053001,Township of Washington
9053002,Trappe
9053003,Travilah
9053004,Treasure Island
9053005,Trinity
9053006,Trooper
9053007,Trophy Club
9053008,Tropic
9053009,Trotwood
9053010,Trumbauersville
9053011,Tuckahoe
9053012,Tuckahoe
9053013,Tukwila
9053014,Tusayan
9053015,Tuttle
9053016,Tyndall Air Force Base
9053017,Tyngsborough
9053018,Tysons
9053019,Umatilla
9053020,Union
9053021,Union charter Township
9053022,Union Hill-Novelty Hill
9053023,Union Park
9053024,Unity
9053025,University
9053026,University City
9053027,University Heights
9053028,University Park
9053029,University Park
9053030,University Park
9053031,Upper Arlington
9053032,Upper Deerfield Township
9053033,Upper Freehold
9053034,Upper Grand Lagoon
9053035,Upper Providence Township
9053036,Upper Saddle River
9053037,Upper Saint Clair
9053038,Valencia West
9053039,Valle Vista
9053040,Valley Falls
9053041,Valley Green
9053042,Valley View
9053043,Vamo
9053044,Van Buren Charter Township
9053045,Vancleave
9053046,Vandenberg Air Force Base
9053047,Varnamtown
9053048,Venus
9053049,Vestavia Hills
9053050,Victor
9053051,Vienna Township
9053052,Villa Hills
9053053,Village of Oak Creek
9053054,Village Park
9053055,Villas
9053056,Vineyard
9053057,Vineyards
9053058,Vinings
9053059,Wade Hampton
9053060,Wagener
9053061,Waggaman
9053062,Wailea-Makena
9053063,Wailua
9053064,Waimalu
9053065,Waipio
9053066,Wake Village
9053067,Wakefield
9053068,Waldoboro
9053069,Waldport
9053070,Walker
9053071,Wall Township
9053072,Wallburg
9053073,Wallingford
9053074,Walpole
9053075,Walthill
9053076,Wantage
9053077,Ware
9053078,Warren
9053079,Warrensburg
9053080,Warrensville Heights
9053081,Warrington
9053082,Washington Township
9053083,Washington Township
9053084,Washington Township
9053085,Watauga
9053086,Waterbury
9053087,Waterford
9053088,Waterford
9053089,Wauwatosa
9053090,Webster Groves
9053091,Weddington
9053092,Wedgefield
9053093,Weigelstown
9053094,Wekiva Springs
9053095,Welcome
9053096,Weldon Spring
9053097,Wellington
9053098,Wells Branch
9053099,Wesley Chapel
9053100,Wesley Chapel
9053101,Wesley Chapel South
9053102,Wesley Hills
9053103,West Allis
9053104,West Bountiful
9053105,West Caldwell
9053106,West Carrollton
9053107,West Carson
9053108,West Conshohocken
9053109,West Deptford
9053110,West Dundee
9053111,West Falls Church
9053112,West Goshen
9053113,West Haven
9053114,West Haven-Sylvan
9053115,West Lake Hills
9053116,West Laurel
9053117,West Little River
9053118,West Melbourne
9053119,West Milwaukee
9053120,West Norriton
9053121,West Pensacola
9053122,West Pleasant View
9053123,West Point
9053124,West Rancho Dominguez
9053125,West Richland
9053126,West Seneca
9053127,West Springfield
9053128,West Saint Paul
9053129,West University Place
9053130,West Valley City
9053131,West Windsor Township
9053132,Westampton
9053133,Westborough
9053134,Westbrook
9053135,Westchase
9053136,Westchester
9053137,Westerly
9053138,Westlake
9053139,Westmere
9053140,Westmont
9053141,Weston
9053142,Westphalia
9053143,Westport
9053144,Westview
9053145,Wetherington
9053146,Wheaton-Glenmont
9053147,Whisper Walk
9053148,White Bear Lake
9053149,White Center
9053150,White Haven
9053151,White Oak
9053152,White Oak
9053153,White Oak
9053154,White Oak
9053155,White Salmon
9053156,Whitefish Bay
9053157,Whitehall
9053158,Whitesboro
9053159,Whitfield
9053160,Whitley City
9053161,Whitney
9053162,Wilbraham
9053163,Wildwood
9053164,Wilkinsburg
9053165,Williamsburg
9053166,Williamstown
9053167,Williamsville
9053168,Willow Oak
9053169,Willow Park
9053170,Willowbrook
9053171,Willowbrook
9053172,Willowick
9053173,Wilmington
9053174,Wilmington Island
9053175,Wilmington Manor
9053176,Wilton
9053177,Wilton Manors
9053178,Winchendon
9053179,Winchester
9053180,Winchester
9053181,Windber
9053182,Windcrest
9053183,Windsor charter Township
9053184,Windthorst
9053185,Wingate
9053186,Winslow
9053187,Winterport
9053188,Wintersville
9053189,Winthrop
9053190,Winthrop Harbor
9053191,Withamsville
9053192,Wolf Trap
9053193,Wood River
9053194,Woodbourne
9053195,Woodbourne-Hyde Park
9053196,Woodbridge Township
9053197,Woodbury
9053198,Woodbury
9053199,Woodcrest
9053200,Woodfield
9053201,Woodfin
9053202,Woodhaven
9053203,Woodlake
9053204,Woodland Park
9053205,Woodlawn
9053206,Woodmoor
9053207,Woodmore
9053208,Woodside
9053209,Woodside
9053210,Woolwich Township
9053211,Wormleysburg
9053212,Worthington
9053213,Wright
9053214,Wurtsboro
9053215,Wyldwood
9053216,Wyndham
9053217,Wyndmoor
9053218,Wyoming
9053219,Wyoming
9053220,Wyomissing
9053221,Yardley
9053222,Yarmouth
9053223,Yarmouth
9053224,York charter Township
9053225,Yorklyn
9053226,Yosemite Lakes
9053227,Youngsville
9053228,Ypsilanti Charter Township
9053229,Zeeland charter Township
9053230,Zephyrhills West
9053231,Zion
9053232,Ca Mau
9053233,Can Tho
9053234,Thanh pho Ha Giang
9053235,Lang Son
9053236,Soc Trang
9053237,Hoi An
9053238,Tra Vinh
9053239,Tuyen Quang
9053240,Vi Thanh
9053241,Akasia
9053242,Johannesburg South
9053243,Lethabong
9053244,Edenvale
9053245,Umhlanga
9053246,Kempsey
9053247,Queanbeyan
9053248,Sunshine Coast
9053249,Victor Harbor - Goolwa
9053250,Wodonga
9053251,Aisai
9053252,Ami
9053253,Annaka
9053254,Asahi
9053255,Atami
9053256,Azumino
9053257,Bando
9053258,Chatan
9053259,Chikuma
9053260,Chikushino
9053261,Chiryu
9053262,Chita
9053263,Chuo
9053264,Daito
9053265,Eniwa
9053266,Fuefuki
9053267,Fujikawaguchiko
9053268,Fujimi
9053269,Fujimi
9053270,Fukaya
9053271,Fukuroi
9053272,Gamagori
9053273,Ginowan
9053274,Gyoda
9053275,Hakusan
9053276,Hamura
9053277,Hannan
9053278,Hanyu
9053279,Hashima
9053280,Hekinan
9053281,Hidaka
9053282,Hidakagawa
9053283,Higashiomi
9053284,Higashiura
9053285,Higashiyamato
9053286,Hikari
9053287,Himi
9053288,Hino
9053289,Hitachinaka
9053290,Hokuto
9053291,Ikeda
9053292,Imizu
9053293,Inashiki
9053294,Inuyama
9053295,Inzai
9053296,Ishigaki
9053297,Izunokuni
9053298,Joyo
9053299,Kahoku
9053300,Kai
9053301,Kaizu
9053302,Kamagaya
9053303,Kamaishi
9053304,Kamisu
9053305,Karuizawa
9053306,Kashiba
9053307,Kasuga
9053308,Katano
9053309,Katsuragi
9053310,Kirishima
9053311,Kitaibaraki
9053312,Kitamoto
9053313,Kiyose
9053314,Kizugawa
9053315,Koka
9053316,Komagane
9053317,Konan
9053318,Konosu
9053319,Kosai
9053320,Koshu
9053321,Kota
9053322,Kotoura
9053323,Kumano
9053324,Kunitachi
9053325,Kurobe
9053326,Kyotanabe
9053327,Maibara
9053328,Matsubushi
9053329,Meiwa
9053330,Mibu
9053331,Mihama
9053332,Minami
9053333,Minamiawaji
9053334,Mitoyo
9053335,Miyakojima
9053336,Miyashiro
9053337,Miyoshi
9053338,Miyoshi
9053339,Mizunami
9053340,Moriya
9053341,Moriyama
9053342,Moroyama
9053343,Motosu
9053344,Musashimurayama
9053345,Nagai
9053346,Nagakute
9053347,Nagaokakyo
9053348,Naka
9053349,Namerikawa
9053350,Nanjo
9053351,Nanto
9053352,Naruto
9053353,Nasushiobara
9053354,Nishihara
9053355,Nomi
9053356,Nonoichi
9053357,Nyuzen
9053358,Oda
9053359,Ogori
9053360,Oizumi
9053361,Okegawa
9053362,Okuizumo
9053363,Omaezaki
9053364,Omitama
9053365,Omura
9053366,Onna
9053367,Oshamambe
9053368,Ritto
9053369,Sabae
9053370,Sado
9053371,Saijo
9053372,Sakai
9053373,Samukawa
9053374,Sanuki
9053375,Sanyoonoda
9053376,Sayo
9053377,Shika
9053378,Shimosuwa
9053379,Shiraoka
9053380,Shiroi
9053381,Shiso
9053382,Shisui
9053383,Susono
9053384,Suzaka
9053385,Takahama
9053386,Taketoyo
9053387,Tamba
9053388,Tatsuno
9053389,Tawaramoto
9053390,Tenri
9053391,Toda
9053392,Tokai
9053393,Toki
9053394,Tokoname
9053395,Tome
9053396,Tomi
9053397,Tomisato
9053398,Tosu
9053399,Toyoake
9053400,Tsubame
9053401,Tsukubamirai
9053402,Tsurugashima
9053403,Uda
9053404,Uenohara
9053405,Unzen
9053406,Ureshino
9053407,Usa
9053408,Ushiku
9053409,Wakasa
9053410,Wanochi
9053411,Yabu
9053412,Yachimata
9053413,Yachiyo
9053414,Yanagawa
9053415,Yashio
9053416,Yomitan
9053417,Yoro
9053418,Yosano
9053419,Yoshikawa
9053420,Yotsukaido
9053421,Yuki
9053422,Zushi
9053423,Abruzzo
9053424,Aosta
9053425,Apulia
9053426,Basilicata
9053427,Calabria
9053428,Campania
9053429,Emilia-Romagna
9053430,Friuli-Venezia Giulia
9053431,Lazio
9053432,Liguria
9053433,Lombardy
9053434,Marche
9053435,Molise
9053436,Piedmont
9053437,Sardinia
9053438,Sicily
9053439,Trentino-South Tyrol
9053440,Tuscany
9053441,Umbria
9053442,Veneto
9053443,"04865"
9053444,"04926"
9053445,"04431"
9053446,"04972"
9053447,"04642"
9053448,"04683"
9053449,"04650"
9053450,"04629"
9053451,"04674"
9053452,"04613"
9053453,"04669"
9053454,"04664"
9053455,"04469"
9053456,"04489"
9053457,"04415"
9053458,"04992"
9053459,"04234"
9053460,"04336"
9053461,"04333"
9053462,"04122"
9053463,"04109"
9053464,"04014"
9053465,"03832"
9053466,"03850"
